topicid,docid,Human_PM,Animal_PM,Not_PM,Disease_Exact,Disease_General,Disease_Specific,Disease_Not,Gene_Exact,Gene_Missing,Gene_Missing_Variant,Gene_Diff_Variant,Demo_Match,Demo_Notdiscussed,Demo_Exclude,Relevance
1,11419292,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,11464131,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,11475677,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,11505267,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,2
1,11564577,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0,1,0,1
1,11687139,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,11692442,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,11723444,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,11757866,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0,1,0,0,1
1,11927279,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,12036902,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,12080677,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,12137654,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,12184463,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,12235066,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,12242528,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,1233435,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,12471362,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,12565795,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0,1,0,1
1,12631396,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0
1,12640106,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0,1,0,1
1,12641360,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,12731669,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,12736039,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,12860348,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,14181025,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,1444619,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,14501502,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,14562008,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,14583950,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,14621993,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,14642430,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,14664188,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,14694526,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,14736600,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
1,15084775,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,15097043,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,15122585,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
1,15146377,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,15154619,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1,0,0,2
1,15201968,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,15221942,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,15314163,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,15352912,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,15555303,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,15663221,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,15688424,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,15880589,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,15912364,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,15991843,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,16146262,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16160477,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16164258,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16167475,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16175441,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16177957,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16288002,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
1,16390226,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16420937,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16489442,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16498358,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16542297,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16550599,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16638967,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16690191,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16707369,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16707471,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
1,16711551,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16732323,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16734250,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16736850,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16831894,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16855986,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16938516,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16940799,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16951210,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16953912,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,16960043,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17000700,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17213023,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17214366,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
1,17252983,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17263615,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17277528,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17353645,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17354236,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17372913,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17375713,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17387533,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17439032,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17468515,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17638873,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17651641,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17664862,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0,1,0,1
1,17867902,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17895748,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17895758,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,17909028,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17929542,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,17966553,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,18006686,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,18046268,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,18058173,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,18090587,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,1812488,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,18214854,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,18413802,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,18417851,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,18484097,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
1,18497564,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,18517278,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,18551309,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,18611926,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,18628610,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,18632984,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,18678431,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,18720363,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,18790768,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
1,18820664,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,18836421,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,18842562,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19011513,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19080374,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19190116,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19194281,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19227206,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19241318,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19347879,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19368956,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19390952,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19426702,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19449367,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19515501,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19574885,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19626636,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19664496,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,19688222,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19734852,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19734855,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19734858,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19737942,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,19757668,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19816710,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1,0,0,2
1,19820690,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19839146,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19946100,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,19996204,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,20010088,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,20022639,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,20183915,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,20197395,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,2039300,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,20393933,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,20415190,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,20436789,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,20473880,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,20483708,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,2048492,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,20497911,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0,1,0,1
1,20508829,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,20522586,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,20541291,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,20588177,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1,0,0,2
1,20591887,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,20601955,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0,1,0,1
1,20697254,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,20732964,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,20736297,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
1,20814134,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,20842456,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21038090,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21084242,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21139825,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21197426,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21317707,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21325289,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
1,21338289,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21358383,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,21394894,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21426400,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21451212,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21465089,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21473438,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21487465,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,2150765,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21523509,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21540666,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21552124,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,21552929,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21593195,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
1,21776304,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21790860,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21793095,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
1,21801719,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
1,21910158,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,21930930,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,2203887,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,22173612,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,22237278,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,22299213,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,22301498,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,22302033,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
1,22307930,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1,0,0,2
1,22374332,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0,1,0,1
1,22375305,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,22413716,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,22472959,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,22587772,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,22593439,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,22666924,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,22678079,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,22690275,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,22699518,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,2275569,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,22843199,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,22895273,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,2291686,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,22995304,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23020289,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23098986,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23109990,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23174577,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
1,23230188,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23245199,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23253485,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23268098,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23308321,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23317107,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23374948,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23393200,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,23529275,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23553917,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23567489,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23569312,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,23661264,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23673410,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23738993,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23742987,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23774133,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23826426,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23848571,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23852861,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,23910173,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23926926,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23971884,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23984620,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,23999171,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24007862,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24065146,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,24168228,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
1,24182635,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24213580,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24227706,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24348818,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24397249,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
1,24406431,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0,0,1,0
1,24457460,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24487315,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
1,24487317,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24487318,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24496383,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
1,24533836,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24558126,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24595525,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24659226,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24751144,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
1,24788530,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24789704,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24795392,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
1,24803896,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24834200,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24844919,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24889495,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24965044,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,24994066,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,25028469,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
1,25048043,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,25048044,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,25059573,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,25060424,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,25120902,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,25121597,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
1,25126005,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,25223380,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
1,25301361,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
1,25315840,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,25376660,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,25419906,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,25469348,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,25550570,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,25554985,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,25576094,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1,25591040,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
