age_diff_numeric,age_missing_numeric,age_missing_text,age_match_text,gender_diff,gender_missing,topicid,docid,label
0.0,1,1,0,0,1,2,22899370,Not Discussed
0.0,1,1,0,0,1,2,22911782,Not Discussed
0.0,1,1,0,0,1,2,22918165,Not Discussed
1.0,0,1,0,0,1,2,22930283,Excludes
0.0,1,1,0,0,1,2,22933967,Matches
0.0,1,1,0,0,1,2,22951975,Not Discussed
0.0,1,1,0,0,1,2,22972628,Not Discussed
1.0,0,1,0,0,1,2,23010994,Excludes
0.0,1,1,0,0,1,2,23015072,Not Discussed
0.0,1,1,0,0,1,2,23015305,Not Discussed
0.0,1,1,0,0,1,2,23033302,Not Discussed
0.0,1,1,0,0,1,2,23045248,Not Discussed
0.0,1,1,0,0,1,2,23045412,Not Discussed
0.0,1,1,0,0,1,2,23071293,Not Discussed
0.0,1,1,0,0,1,2,23090042,Not Discussed
0.9999998874648379,0,0,1,0,0,2,23096133,Not Discussed
0.0,1,1,0,0,1,2,23104212,Not Discussed
0.0,1,1,0,0,1,2,23112547,Not Discussed
0.0,1,1,0,0,1,2,23114745,Excludes
0.999997739675702,0,1,0,0,0,2,23157823,Matches
0.0,1,1,0,0,0,2,23157824,Not Discussed
0.0,1,1,0,0,1,2,23161513,Not Discussed
0.0,1,1,0,0,1,2,23188063,Excludes
0.0,1,1,0,0,1,2,23190154,Not Discussed
0.0,1,1,0,0,1,2,23202889,Not Discussed
0.0,1,1,0,0,1,2,23209813,Not Discussed
0.0,1,1,0,0,0,2,23211288,Not Discussed
0.0,1,1,0,0,1,2,23233484,Not Discussed
0.0,1,1,0,0,1,2,23274581,Excludes
0.0,1,1,0,0,1,2,23280667,Excludes
0.0,1,1,0,0,1,2,23324583,Not Discussed
0.0,1,1,0,0,0,2,23348904,Not Discussed
0.0,1,1,0,0,1,2,23354951,Not Discussed
0.9999999999999873,0,1,0,0,1,2,23375249,Not Discussed
0.0,1,1,0,0,1,2,23376323,Excludes
0.0,1,1,0,0,1,2,23403819,Excludes
0.0,1,1,0,0,1,2,23446022,Matches
0.9990889488055994,0,0,0,0,1,2,23462926,Matches
0.0,1,1,0,0,1,2,23494461,Not Discussed
0.0,1,1,0,0,1,2,23528430,Not Discussed
0.0,1,1,0,0,1,2,23531339,Not Discussed
0.0,1,1,0,0,1,2,23537520,Matches
1.0,0,1,0,0,1,2,23547084,Not Discussed
0.0,1,1,0,0,1,2,23548132,Not Discussed
0.0,1,1,0,0,1,2,23572025,Not Discussed
0.0,1,1,0,0,1,2,23617638,Matches
0.9999999997210531,0,1,0,0,1,2,23636143,Not Discussed
0.0,1,1,0,0,1,2,23640097,Not Discussed
0.0,1,1,0,0,1,2,23650027,Not Discussed
0.0,1,1,0,0,1,2,23656699,Not Discussed
0.0,1,1,0,0,1,2,23666916,Not Discussed
0.0,1,1,0,0,1,2,23749901,Not Discussed
0.0,1,1,0,0,1,2,23763264,Not Discussed
0.0,1,1,0,0,1,2,23766237,Excludes
0.0,1,1,0,0,1,2,23773459,Not Discussed
0.0,1,1,0,0,1,2,23792567,Not Discussed
0.0,1,1,0,0,1,2,23792568,Not Discussed
0.0,1,1,0,0,1,2,23845435,Not Discussed
0.0,1,1,0,0,1,2,23849768,Not Discussed
0.0,1,1,0,0,1,2,23878352,Matches
0.0,1,1,0,0,1,2,23893412,Not Discussed
0.0,1,0,0,0,0,2,23930206,Excludes
0.0,1,1,0,0,1,2,23934607,Not Discussed
0.0,1,1,0,0,1,2,23938455,Not Discussed
0.0,1,1,0,0,1,2,23979710,Not Discussed
0.0,1,1,0,0,1,2,24008552,Not Discussed
0.0,1,1,0,0,1,2,24019539,Not Discussed
0.0,1,1,0,0,1,2,24025253,Not Discussed
0.0,1,1,0,0,1,2,24025413,Excludes
0.0,1,1,0,0,1,2,24098538,Not Discussed
0.0,1,1,0,0,1,2,24104864,Matches
0.0,1,1,0,0,1,2,24133820,Not Discussed
0.0,1,1,0,0,1,2,24139215,Excludes
0.0,1,1,0,0,0,2,24152396,Not Discussed
0.0,1,1,0,0,1,2,24161954,Not Discussed
0.0,1,1,0,0,1,2,24166180,Not Discussed
0.0,1,1,0,0,1,2,24177031,Not Discussed
0.0,1,1,0,0,1,2,24219000,Not Discussed
0.0,1,1,0,0,1,2,24225759,Not Discussed
0.0,1,1,0,0,1,2,24244575,Not Discussed
0.0,1,0,0,0,1,2,24339949,Not Discussed
0.0,1,1,0,0,1,2,24352906,Not Discussed
0.0,1,1,0,0,1,2,24355100,Not Discussed
0.0,1,1,0,0,1,2,24396464,Excludes
0.0,1,1,0,0,1,2,24462863,Excludes
0.0,1,1,0,0,1,2,24516257,Not Discussed
0.0,1,1,0,0,1,2,24522186,Not Discussed
1.0,0,0,0,0,0,2,24522420,Not Discussed
0.0,1,1,0,0,1,2,24523613,Not Discussed
0.0,1,1,0,0,1,2,24604709,Excludes
0.0,1,1,0,0,0,2,24642870,Not Discussed
0.0,1,1,0,0,1,2,24659028,Not Discussed
0.0,1,1,0,0,1,2,24659889,Not Discussed
0.9999999999999065,0,0,0,1,0,2,24677749,Not Discussed
0.0,1,1,0,0,1,2,24687833,Not Discussed
1.0,0,1,0,0,1,2,24692733,Not Discussed
1.0,0,1,0,0,1,2,24727985,Not Discussed
0.0,1,1,0,0,0,2,24742565,Not Discussed
0.8807970779778823,0,0,0,1,0,2,24743293,Matches
1.0,0,1,0,0,1,2,24759670,Not Discussed
0.9990889488055994,0,1,0,1,0,2,24764675,Matches
0.0,1,1,0,0,1,2,24772300,Not Discussed
0.0,1,1,0,0,1,2,24778007,Not Discussed
0.0,1,1,0,0,1,2,24798160,Not Discussed
0.0,1,1,0,0,1,2,24805134,Not Discussed
0.0,1,1,0,0,1,2,24832158,Not Discussed
0.0,1,1,0,0,1,2,24833563,Matches
0.9999546021312976,0,0,0,0,0,2,24861115,Not Discussed
1.0,0,1,0,0,1,2,24861917,Not Discussed
1.0,0,1,0,0,1,2,24889488,Matches
0.0,1,1,0,0,1,2,24925057,Not Discussed
0.9999999847700205,0,0,0,1,0,2,24925349,Matches
0.0,1,1,0,0,1,2,24925351,Not Discussed
1.0,0,1,0,0,1,2,24928083,Matches
0.0,1,1,0,0,1,2,24954536,Not Discussed
0.0,1,1,0,0,1,2,24964758,Matches
0.8807970779778823,0,1,0,0,1,2,25073438,Not Discussed
0.999997739675702,0,1,0,0,1,2,25216999,Matches
0.0,1,1,0,0,1,2,25244542,Excludes
0.0,1,1,0,0,1,2,25257576,Excludes
0.0,1,1,0,0,0,2,25267307,Matches
0.0,1,1,0,0,1,2,25268071,Excludes
0.0,1,1,0,0,1,2,25281617,Not Discussed
0.8807970779778823,0,0,0,0,0,2,25288236,Excludes
1.0,0,1,0,0,0,2,25305506,Not Discussed
0.0,1,1,0,0,1,2,25325273,Excludes
0.0,1,1,0,0,1,2,25332244,Excludes
0.0,1,1,0,0,1,2,25355599,Not Discussed
0.0,1,1,0,0,1,2,25359093,Excludes
0.0,1,1,0,0,1,2,25367198,Matches
0.0,1,1,0,0,1,2,25374966,Not Discussed
0.0,1,1,0,0,1,2,25382057,Not Discussed
0.0,1,1,0,0,1,2,25386108,Not Discussed
0.9999999999981204,0,1,0,0,1,2,25444464,Matches
0.9999938558253978,0,0,0,0,1,2,25469291,Matches
0.0,1,1,0,0,1,2,25496852,Not Discussed
0.0,1,1,0,0,1,2,25527633,Not Discussed
0.0,1,1,0,0,1,2,25532759,Not Discussed
0.0,1,1,0,0,1,2,25550768,Not Discussed
0.0,1,1,0,0,1,2,25557234,Not Discussed
0.0,1,1,0,0,1,2,25599653,Not Discussed
0.0,1,1,0,0,1,2,25623536,Not Discussed
0.0,1,1,0,0,1,2,25624498,Excludes
0.0,1,1,0,0,1,2,25628921,Not Discussed
0.0,1,1,0,0,0,2,25632202,Matches
0.0,1,1,0,0,1,2,25648502,Excludes
0.0,1,1,0,0,1,2,25663768,Not Discussed
0.0,1,1,0,0,1,2,25666295,Matches
1.0,0,1,0,0,1,2,25688918,Matches
0.0,1,1,0,0,1,2,25696788,Not Discussed
0.0,1,1,0,0,1,2,25696791,Not Discussed
0.0,1,1,0,0,1,2,25704541,Excludes
0.0,1,1,0,0,1,2,25744437,Not Discussed
0.0,1,1,0,0,1,2,25789707,Not Discussed
0.0,1,1,0,0,1,2,25794709,Not Discussed
1.0,0,1,0,0,1,2,25797890,Not Discussed
0.0,1,1,0,0,1,2,25853628,Not Discussed
0.0,1,1,0,0,0,2,25862899,Not Discussed
0.0,1,1,0,0,1,2,25870796,Excludes
0.0,1,1,0,0,1,2,25877892,Not Discussed
0.0,1,1,0,0,1,2,25884297,Not Discussed
0.0,1,1,0,0,1,2,25886136,Not Discussed
0.0,1,0,0,0,1,2,25888143,Excludes
0.0,1,1,0,0,1,2,25899003,Not Discussed
0.0,1,1,0,0,1,2,25900832,Not Discussed
0.0,1,1,0,0,1,2,25911860,Not Discussed
0.0,1,1,0,0,1,2,25918287,Not Discussed
0.9999999999999982,0,1,0,0,1,2,25920359,Not Discussed
0.0,1,1,0,0,0,2,25924923,Not Discussed
0.0,1,1,0,0,1,2,25936694,Not Discussed
0.0,1,0,0,0,1,2,25937573,Excludes
1.0,0,1,0,0,1,2,25956750,Matches
0.9999999997210531,0,0,0,0,1,2,25976417,Matches
0.0,1,1,0,0,1,2,25979833,Matches
0.0,1,1,0,0,1,2,25983749,Not Discussed
0.0,1,1,0,0,1,2,26005530,Not Discussed
0.0,1,1,0,0,1,2,26005817,Not Discussed
0.0,1,1,0,0,1,2,26019684,Not Discussed
0.0,1,1,0,0,1,2,26028035,Not Discussed
0.0,1,1,0,0,1,2,26037647,Not Discussed
0.0,1,1,0,0,0,2,26066373,Not Discussed
0.0,1,1,0,0,1,2,26086204,Not Discussed
0.0,1,0,0,0,1,2,26091525,Excludes
0.0,1,1,0,0,1,2,26118880,Not Discussed
0.0,1,1,0,0,1,2,26124380,Matches
0.0,1,1,0,0,1,2,26145760,Not Discussed
0.0,1,1,0,0,1,2,26160848,Not Discussed
0.8807970779778823,0,0,0,0,1,2,26160882,Excludes
0.0,1,1,0,0,1,2,26171582,Matches
0.0,1,1,0,0,1,2,26172302,Excludes
0.0,1,1,0,0,1,2,26184520,Matches
0.0,1,1,0,0,1,2,26187617,Not Discussed
0.0,1,1,0,0,1,2,26190239,Excludes
0.0,1,1,0,0,1,2,26208905,Not Discussed
0.0,1,1,0,0,1,2,26285815,Not Discussed
0.0,1,1,0,0,1,2,26299805,Not Discussed
0.0,1,1,0,0,1,2,26301799,Not Discussed
0.0,1,1,0,0,1,2,26305864,Not Discussed
0.0,1,1,0,0,1,2,26333174,Not Discussed
0.0,1,1,0,0,1,2,26341689,Not Discussed
0.0,1,1,0,0,0,2,26359417,Not Discussed
0.9999999999981204,0,1,0,0,1,2,26364606,Excludes
0.0,1,1,0,0,1,2,26366702,Not Discussed
0.0,1,1,0,0,1,2,26371285,Not Discussed
1.0,0,1,0,0,1,2,26376292,Not Discussed
0.0,1,1,0,0,1,2,26384309,Matches
0.0,1,1,0,0,1,2,26476272,Not Discussed
0.0,1,1,0,0,1,2,26486743,Not Discussed
0.0,1,1,0,0,1,2,26495974,Not Discussed
1.0,0,1,0,0,0,2,26513490,Not Discussed
1.0,0,1,0,0,1,2,26527776,Matches
0.0,1,1,0,0,1,2,26623049,Matches
0.0,1,1,0,0,1,2,26664139,Not Discussed
0.9820137900379085,0,0,0,0,1,2,26667174,Excludes
0.0,1,1,0,1,0,2,26681025,Not Discussed
0.0,1,1,0,0,1,2,26709701,Not Discussed
0.0,1,1,0,0,1,2,26711930,Not Discussed
0.0,1,1,0,0,1,2,26715098,Not Discussed
0.0,1,1,0,0,1,2,26716438,Matches
0.0,1,1,0,0,1,2,26733165,Excludes
0.0,1,1,0,0,1,2,26735530,Not Discussed
0.0,1,1,0,0,1,2,26744320,Not Discussed
0.0,1,1,0,0,1,2,26768236,Not Discussed
0.0,1,1,0,0,0,2,26768652,Matches
0.0,1,1,0,0,1,2,26775732,Not Discussed
0.0,1,1,0,0,1,2,26797240,Matches
0.0,1,1,0,0,1,2,26812186,Not Discussed
0.0,1,1,0,0,1,2,26832792,Not Discussed
0.0,1,1,0,0,1,2,26861657,Not Discussed
0.0,1,1,0,0,1,2,26884114,Not Discussed
0.0,1,1,0,0,1,2,26892442,Excludes
0.0,1,1,0,0,1,2,26893723,Not Discussed
0.9999999999999998,0,1,0,0,1,2,26951110,Not Discussed
0.0,1,1,0,0,1,2,26959608,Not Discussed
0.0,1,1,0,0,0,2,27001432,Not Discussed
0.0,1,1,0,0,1,2,27002945,Not Discussed
0.0,1,1,0,0,1,2,27012422,Not Discussed
0.0,1,1,0,0,1,2,27036313,Not Discussed
0.0,1,1,0,0,1,2,27048246,Not Discussed
0.0,1,0,0,0,0,2,27073482,Not Discussed
0.0,1,1,0,0,1,2,27082577,Not Discussed
0.9525741268224334,0,0,0,0,1,2,27099668,Matches
0.0,1,1,0,0,1,2,27108388,Not Discussed
1.0,0,1,0,0,1,2,27114605,Matches
0.0,1,1,0,0,1,2,27127178,Not Discussed
0.0,1,1,0,0,1,2,27138801,Not Discussed
0.0,1,1,0,0,1,2,27180062,Not Discussed
0.0,1,1,0,0,1,2,27195424,Matches
0.0,1,1,0,0,1,2,27198570,Not Discussed
0.0,1,1,0,0,1,2,27246726,Not Discussed
0.0,1,1,0,0,1,2,27284437,Not Discussed
0.0,1,1,0,0,1,2,27308494,Not Discussed
0.0,1,1,0,0,1,2,27312529,Not Discussed
0.9999991684719722,0,1,0,0,0,2,27316467,Not Discussed
0.0,1,1,0,0,1,2,27340238,Not Discussed
