age_diff_numeric,age_missing_numeric,age_missing_text,age_match_text,gender_diff,gender_missing,topicid,docid,label
0.0,1,1,0,0,1,1,22663011,Not Discussed
0.0,1,1,0,0,1,1,22735384,Not Discussed
0.0,1,1,0,0,1,1,22742884,Not Discussed
0.9999999999999873,0,0,1,1,0,1,22744255,Not Discussed
0.0,1,1,0,0,1,1,22805292,Not Discussed
0.0,1,1,0,0,1,1,22850568,Not Discussed
0.0,1,1,0,0,1,1,22934253,Excludes
0.0,1,1,0,0,1,1,22962325,Not Discussed
0.0,1,1,0,0,1,1,23026937,Not Discussed
0.0,1,1,0,0,1,1,23036672,Not Discussed
1.0,0,0,1,0,1,1,23051966,Not Discussed
0.0,1,1,0,0,1,1,23169438,Matches
0.0,1,1,0,0,1,1,23181437,Not Discussed
0.0,1,1,0,0,1,1,23237741,Not Discussed
0.0,1,1,0,0,1,1,23248257,Not Discussed
0.0,1,1,0,0,1,1,23249624,Not Discussed
0.0,1,1,0,0,1,1,23288408,Not Discussed
0.0,1,1,0,0,1,1,23290787,Not Discussed
0.0,1,1,0,0,1,1,23306863,Not Discussed
0.0,1,1,0,0,1,1,23344460,Not Discussed
0.999983298578152,0,0,1,0,0,1,23358426,Not Discussed
0.0,1,1,0,0,1,1,23403819,Not Discussed
0.0,1,1,0,0,1,1,23454771,Not Discussed
0.0,1,1,0,0,1,1,23579220,Not Discussed
0.0,1,1,0,0,1,1,23615632,Not Discussed
0.0,1,1,0,0,1,1,23621583,Not Discussed
1.0,0,0,1,0,1,1,23735514,Not Discussed
0.0,1,1,0,0,1,1,23792568,Not Discussed
0.0,1,1,0,0,1,1,23802768,Not Discussed
0.0,1,0,0,0,1,1,23807941,Not Discussed
0.0,1,1,0,0,1,1,23817129,Not Discussed
0.0,1,1,0,0,1,1,23852164,Not Discussed
0.7310585786300049,0,0,1,1,0,1,23898270,Matches
0.0,1,1,0,0,1,1,23918947,Not Discussed
0.0,1,1,0,0,1,1,23924408,Not Discussed
0.0,1,1,0,0,1,1,23938765,Not Discussed
0.0,1,1,0,0,1,1,24023633,Not Discussed
0.0,1,0,0,0,1,1,24114495,Not Discussed
0.0,1,1,0,0,1,1,24200969,Not Discussed
0.0,1,1,0,0,1,1,24201813,Not Discussed
0.9975273768433653,0,1,0,1,0,1,24241686,Matches
0.0,1,1,0,0,1,1,24259661,Not Discussed
0.0,1,1,0,0,1,1,24265154,Not Discussed
0.0,1,1,0,0,1,1,24333389,Not Discussed
0.0,1,1,0,0,1,1,24335665,Not Discussed
0.0,1,1,0,0,1,1,24398428,Not Discussed
0.0,1,1,0,0,1,1,24403169,Not Discussed
0.0,1,1,0,0,1,1,24422853,Not Discussed
0.9999999999999982,0,0,0,0,0,1,24471189,Excludes
0.0,1,1,0,0,1,1,24508103,Not Discussed
0.0,1,1,0,0,1,1,24516336,Not Discussed
0.0,1,1,0,0,1,1,24535907,Not Discussed
0.0,1,1,0,0,1,1,24567366,Not Discussed
0.0,1,1,0,0,1,1,24588073,Not Discussed
0.0,1,1,0,0,1,1,24612623,Not Discussed
0.0,1,1,0,0,1,1,24670642,Not Discussed
0.0,1,1,0,0,1,1,24684646,Not Discussed
1.0,0,0,1,1,0,1,24725538,Excludes
0.0,1,1,0,0,1,1,24893747,Not Discussed
0.0,1,1,0,0,1,1,24958825,Not Discussed
0.0,1,1,0,0,1,1,24971404,Not Discussed
0.0,1,1,0,0,1,1,25037139,Not Discussed
0.9820137900379085,0,0,1,0,1,1,25051202,Not Discussed
0.0,1,1,0,0,1,1,25096067,Not Discussed
0.0,1,1,0,0,1,1,25117819,Not Discussed
0.9999999999997455,0,0,1,1,0,1,25159853,Excludes
0.999999694097773,0,0,1,1,0,1,25257244,Matches
0.0,1,1,0,0,1,1,25265492,Not Discussed
0.0,1,1,0,0,1,1,25265494,Not Discussed
0.0,1,1,0,0,1,1,25351955,Not Discussed
0.0,1,1,0,0,1,1,25361077,Not Discussed
0.0,1,1,0,0,1,1,25364391,Not Discussed
0.0,1,1,0,0,1,1,25376477,Not Discussed
0.0,1,1,0,0,1,1,25385327,Not Discussed
0.0,1,1,0,0,1,1,25399551,Not Discussed
0.0,1,1,0,0,1,1,25411185,Not Discussed
0.0,1,1,0,0,1,1,25468810,Not Discussed
0.0,1,1,0,0,1,1,25472943,Not Discussed
0.0,1,1,0,0,1,1,25562798,Not Discussed
0.0,1,1,0,0,1,1,25600339,Not Discussed
0.0,1,1,0,0,1,1,25623974,Not Discussed
0.8807970779778823,0,0,1,0,0,1,25643238,Not Discussed
0.0,1,1,0,0,1,1,25686114,Not Discussed
0.0,1,1,0,0,1,1,25744437,Not Discussed
0.0,1,1,0,0,1,1,25752325,Not Discussed
0.0,1,1,0,0,1,1,25767048,Not Discussed
0.0,1,1,0,0,1,1,25787767,Not Discussed
0.0,1,0,0,0,1,1,25888143,Not Discussed
0.0,1,1,0,0,1,1,25980594,Not Discussed
0.0,1,1,0,0,1,1,25993155,Not Discussed
0.0,1,1,0,0,1,1,26037941,Not Discussed
0.0,1,1,0,0,1,1,26141621,Not Discussed
0.0,1,1,0,0,1,1,26171248,Not Discussed
0.0,1,1,0,0,1,1,26200454,Not Discussed
0.0,1,1,0,0,1,1,26286452,Not Discussed
0.0,1,1,0,0,1,1,26347528,Not Discussed
0.0,1,1,0,0,1,1,26594172,Not Discussed
0.9525741268224334,0,0,1,1,0,1,26597176,Not Discussed
0.0,1,1,0,0,1,1,26600396,Not Discussed
0.0,1,1,0,0,1,1,26678033,Not Discussed
0.0,1,1,0,0,1,1,26710785,Not Discussed
0.9999991684719722,0,1,0,0,1,1,26731560,Not Discussed
0.0,1,1,0,0,1,1,26790143,Not Discussed
0.0,1,1,0,0,1,1,26851802,Not Discussed
0.0,1,1,0,0,1,1,26878440,Not Discussed
0.0,1,1,0,0,1,1,26924424,Not Discussed
0.0,1,1,0,0,1,1,27028853,Not Discussed
0.0,1,1,0,0,1,1,27210749,Not Discussed
0.0,1,1,0,0,1,1,27219630,Not Discussed
0.0,1,1,0,0,1,1,27255157,Matches
0.0,1,1,0,0,1,1,27283860,Not Discussed
0.0,1,1,0,0,1,1,27327499,Not Discussed
0.0,1,1,0,0,1,1,27403706,Not Discussed
0.0,1,1,0,0,1,1,27481005,Not Discussed
0.0,1,1,0,0,1,1,27679543,Not Discussed
0.0,1,1,0,0,1,1,27793752,Not Discussed
0.0,1,1,0,0,1,2,10918203,Excludes
0.0,1,1,0,0,1,2,12468522,Not Discussed
0.0,1,1,0,0,1,2,12960123,Not Discussed
0.0,1,1,0,0,1,2,14523936,Not Discussed
0.0,1,1,0,0,1,2,14734683,Not Discussed
0.0,1,1,0,0,1,2,14961576,Not Discussed
0.0,1,1,0,0,1,2,15014028,Not Discussed
0.0,1,1,0,0,1,2,15024080,Not Discussed
0.0,1,1,0,0,1,2,15048078,Not Discussed
0.0,1,1,0,0,1,2,15060100,Not Discussed
0.0,1,1,0,0,1,2,15277467,Not Discussed
0.0,1,0,0,0,1,2,15503312,Matches
0.0,1,1,0,0,1,2,15577314,Not Discussed
0.0,1,1,0,0,1,2,15663508,Not Discussed
0.0,1,1,0,0,1,2,15741578,Not Discussed
0.0,1,1,0,0,1,2,15917418,Not Discussed
0.0,1,1,0,0,1,2,15948115,Not Discussed
0.0,1,1,0,0,1,2,16096377,Not Discussed
0.0,1,1,0,0,1,2,16452469,Not Discussed
0.5,0,1,0,0,0,2,16652198,Matches
0.0,1,1,0,0,1,2,16708643,Not Discussed
0.0,1,1,0,0,1,2,16873291,Matches
0.9820137900379085,0,1,0,0,1,2,17159915,Matches
0.0,1,1,0,0,1,2,17409425,Not Discussed
0.0,1,1,0,0,1,2,17690212,Not Discussed
0.9999938558253978,0,0,0,0,1,2,18045645,Not Discussed
0.0,1,1,0,0,1,2,18279546,Not Discussed
0.0,1,1,0,0,1,2,18374154,Not Discussed
0.0,1,1,0,0,1,2,19398955,Not Discussed
0.0,1,1,0,0,1,2,19837749,Not Discussed
0.0,1,1,0,0,1,2,19861964,Not Discussed
0.0,1,1,0,0,1,2,20233623,Not Discussed
0.0,1,1,0,0,1,2,20350535,Not Discussed
0.0,1,1,0,0,1,2,20630094,Not Discussed
0.0,1,1,0,0,1,2,20818844,Matches
0.0,1,1,0,0,1,2,20944096,Not Discussed
0.0,1,1,0,0,1,2,21098728,Not Discussed
0.0,1,1,0,0,1,2,21169256,Not Discussed
0.0,1,1,0,0,1,2,21343552,Not Discussed
0.0,1,1,0,0,1,2,21343559,Matches
0.0,1,0,1,0,1,2,21482206,Not Discussed
1.0,0,1,0,0,1,2,21606968,Not Discussed
0.0,1,1,0,0,1,2,21615881,Matches
0.0,1,1,0,0,1,2,21635872,Not Discussed
0.0,1,1,0,0,1,2,21639808,Matches
0.0,1,1,0,0,1,2,21693616,Not Discussed
0.0,1,1,0,0,1,2,21793228,Not Discussed
0.9999998874648379,0,0,0,1,0,2,21827678,Matches
0.0,1,1,0,0,1,2,21905615,Not Discussed
0.0,1,1,0,0,1,2,22037033,Not Discussed
0.0,1,1,0,0,1,2,22156613,Not Discussed
0.0,1,1,0,0,1,2,22261812,Matches
0.0,1,1,0,0,1,2,22332713,Not Discussed
0.0,1,0,0,0,1,2,22340588,Not Discussed
0.0,1,1,0,0,1,2,22356324,Matches
0.0,1,1,0,0,1,2,22383533,Not Discussed
0.0,1,1,0,0,1,2,22423265,Not Discussed
0.0,1,1,0,0,1,2,22508706,Matches
0.0,1,1,0,0,1,2,22535154,Matches
0.0,1,1,0,0,1,2,22536370,Matches
0.0,1,1,0,0,1,2,22554099,Not Discussed
0.0,1,1,0,0,1,2,22588166,Not Discussed
0.0,1,1,0,0,1,2,22614711,Matches
0.0,1,1,0,0,1,2,22646765,Not Discussed
0.0,1,1,0,0,1,2,22663011,Not Discussed
0.0,1,1,0,0,1,2,22805292,Matches
0.0,1,1,0,0,1,2,22878367,Not Discussed
0.0,1,1,0,0,1,2,22962325,Not Discussed
0.0,1,1,0,0,1,2,23026937,Not Discussed
0.9999999999999998,0,0,0,0,1,2,23051966,Matches
0.0,1,1,0,0,1,2,23102192,Not Discussed
0.0,1,1,0,0,1,2,23169438,Matches
0.0,1,1,0,0,1,2,23237741,Matches
0.0,1,1,0,0,1,2,23246082,Matches
0.0,1,1,0,0,1,2,23248257,Not Discussed
0.0,1,1,0,0,1,2,23251000,Not Discussed
0.0,1,1,0,0,1,2,23251089,Not Discussed
0.0,1,1,0,0,1,2,23273605,Not Discussed
0.0,1,1,0,0,1,2,23290787,Not Discussed
0.0,1,0,0,0,1,2,23318787,Not Discussed
0.0,1,1,0,0,1,2,23319765,Not Discussed
0.0,1,1,0,0,1,2,23326492,Not Discussed
0.0,1,1,0,0,1,2,23414587,Matches
0.0,1,1,0,0,1,2,23432625,Not Discussed
0.0,1,1,0,0,1,2,23463675,Not Discussed
0.0,1,1,0,0,1,2,23473613,Not Discussed
0.0,1,1,0,0,1,2,23499336,Not Discussed
0.9999999943972036,0,0,0,1,0,2,23576166,Not Discussed
0.0,1,1,0,0,1,2,23579220,Not Discussed
0.0,1,1,0,0,1,2,23584575,Not Discussed
0.0,1,1,0,0,1,2,23615632,Not Discussed
0.0,1,1,0,0,1,2,23621583,Not Discussed
0.0,1,1,0,0,1,2,23658295,Not Discussed
0.0,1,1,0,0,1,2,23677116,Not Discussed
0.0,1,1,0,0,1,2,23699661,Not Discussed
0.5,0,0,0,1,0,2,23715079,Not Discussed
0.9999999999999998,0,0,0,0,1,2,23735514,Matches
0.0,1,1,0,0,1,2,23790465,Not Discussed
0.0,1,1,0,0,1,2,23802768,Not Discussed
0.0,1,0,1,0,1,2,23807941,Not Discussed
0.0,1,1,0,0,1,2,23817129,Not Discussed
0.0,1,1,0,0,1,2,23855428,Matches
0.0,1,1,0,0,1,2,23918947,Matches
0.0,1,1,0,0,1,2,23922205,Matches
0.0,1,1,0,0,1,2,23976959,Not Discussed
0.0,1,1,0,0,1,2,24009630,Not Discussed
0.0,1,1,0,0,1,2,24026210,Not Discussed
0.0,1,0,0,0,1,2,24114495,Not Discussed
0.0,1,1,0,0,1,2,24121489,Not Discussed
0.0,1,1,0,0,1,2,24133630,Not Discussed
0.0,1,1,0,0,1,2,24200969,Not Discussed
0.999999999994891,0,0,0,1,0,2,24220097,Not Discussed
0.0,1,1,0,0,1,2,24228228,Not Discussed
0.0,1,1,0,0,1,2,24265154,Not Discussed
0.0,1,1,0,0,1,2,24283590,Not Discussed
0.0,1,1,0,0,1,2,24333389,Not Discussed
0.0,1,1,0,0,1,2,24335665,Not Discussed
0.0,1,1,0,0,1,2,24393566,Not Discussed
0.0,1,1,0,0,1,2,24403169,Not Discussed
0.0,1,1,0,0,1,2,24448821,Not Discussed
0.0,1,1,0,0,1,2,24469106,Not Discussed
0.0,1,1,0,0,1,2,24508103,Matches
0.0,1,1,0,0,1,2,24516336,Not Discussed
0.0,1,1,0,0,1,2,24531984,Not Discussed
0.0,1,1,0,0,1,2,24535907,Not Discussed
0.0,1,1,0,0,1,2,24583796,Not Discussed
0.0,1,1,0,0,1,2,24589925,Not Discussed
0.0,1,1,0,0,1,2,24596183,Not Discussed
0.0,1,1,0,0,1,2,24661317,Matches
0.0,1,1,0,0,1,2,24684639,Not Discussed
0.0,1,1,0,0,1,2,24684646,Not Discussed
0.0,1,1,0,0,1,2,24795008,Not Discussed
0.0,1,1,0,0,1,2,24795014,Not Discussed
0.0,1,1,0,0,1,2,24853952,Not Discussed
0.0,1,1,0,0,1,2,24865425,Not Discussed
0.0,1,1,0,0,1,2,24879511,Not Discussed
0.0,1,1,0,0,1,2,24893747,Not Discussed
0.0,1,1,0,0,1,2,24917033,Not Discussed
0.0,1,1,0,0,1,2,24918823,Matches
0.0,1,1,0,0,1,2,24922189,Matches
0.9999999999999993,0,0,0,0,0,2,24942556,Matches
0.0,1,1,0,0,1,2,24954139,Not Discussed
0.0,1,1,0,0,1,2,24962553,Not Discussed
0.0,1,1,0,0,1,2,24971404,Not Discussed
0.0,1,1,0,0,1,2,25014231,Matches
0.0,1,0,1,0,1,2,25036880,Matches
0.0,1,1,0,0,1,2,25037139,Not Discussed
0.0,1,1,0,0,1,2,25037456,Not Discussed
0.9975273768433653,0,0,0,0,1,2,25051202,Matches
0.0,1,1,0,0,1,2,25073704,Not Discussed
0.0,1,1,0,0,1,2,25182332,Not Discussed
0.0,1,1,0,0,1,2,25228337,Not Discussed
0.999999999986112,0,0,0,1,0,2,25257244,Not Discussed
0.0,1,1,0,0,1,2,25262755,Matches
0.0,1,1,0,0,1,2,25265492,Not Discussed
0.0,1,1,0,0,1,2,25265494,Matches
0.0,1,1,0,0,1,2,25323827,Not Discussed
0.0,1,1,0,0,1,2,25357015,Matches
0.0,1,1,0,0,1,2,25376477,Not Discussed
0.9990889488055994,0,0,0,1,0,2,25380183,Not Discussed
0.0,1,1,0,0,1,2,25382067,Matches
0.0,1,1,0,0,1,2,25399551,Matches
0.0,1,1,0,0,1,2,25426645,Matches
0.0,1,1,0,0,1,2,25442222,Not Discussed
0.0,1,1,0,0,1,2,25454717,Not Discussed
0.9975273768433653,0,0,0,0,0,2,25456393,Matches
0.0,1,1,0,0,1,2,25472943,Not Discussed
0.0,1,1,0,0,1,2,25477091,Not Discussed
0.0,1,1,0,0,1,2,25523300,Not Discussed
0.0,1,1,0,0,1,2,25524477,Matches
0.0,1,1,0,0,1,2,25559563,Not Discussed
0.0,1,1,0,0,1,2,25607474,Matches
0.0,1,1,0,0,1,2,25611237,Not Discussed
0.0,1,1,0,0,1,2,25623468,Not Discussed
0.0,1,1,0,0,1,2,25690538,Matches
0.0,1,1,0,0,1,2,25752325,Matches
0.0,1,1,0,0,1,2,25755683,Not Discussed
0.0,1,1,0,0,1,2,25909218,Not Discussed
1.0,0,1,0,0,1,2,25956405,Matches
0.0,1,1,0,0,1,2,25962795,Matches
0.0,1,1,0,0,1,2,25993155,Not Discussed
0.0,1,1,0,0,1,2,26020488,Not Discussed
0.0,1,1,0,0,1,2,26037941,Matches
0.0,1,1,0,0,1,2,26107021,Not Discussed
0.0,1,0,1,0,1,2,26109403,Matches
0.0,1,1,0,0,1,2,26110554,Not Discussed
0.0,1,1,0,0,1,2,26139292,Not Discussed
0.0,1,1,0,0,1,2,26141621,Not Discussed
0.0,1,1,0,0,1,2,26157547,Not Discussed
0.0,1,1,0,0,1,2,26174638,Not Discussed
0.0,1,1,0,0,1,2,26181250,Matches
0.0,1,1,0,0,1,2,26204954,Not Discussed
0.0,1,1,0,0,1,2,26206558,Not Discussed
0.0,1,1,0,0,1,2,26282084,Matches
0.0,1,1,0,0,1,2,26332527,Not Discussed
0.0,1,1,0,0,1,2,26356671,Not Discussed
0.0,1,1,0,0,1,2,26397052,Not Discussed
0.0,1,1,0,0,1,2,26407762,Not Discussed
0.0,1,1,0,0,1,2,26446943,Not Discussed
0.0,1,1,0,0,1,2,26451298,Not Discussed
0.0,1,1,0,0,1,2,26451873,Not Discussed
0.0,1,1,0,0,1,2,26498143,Matches
0.0,1,1,0,0,1,2,26600396,Matches
0.0,1,0,0,1,0,2,26633701,Matches
0.0,1,1,0,0,1,2,26659191,Matches
0.0,1,1,0,0,1,2,26690267,Not Discussed
0.0,1,1,0,0,1,2,26710785,Matches
0.0,1,0,0,0,1,2,26807515,Matches
0.0,1,1,0,0,1,2,26851802,Not Discussed
0.7310585786300049,0,0,0,1,0,2,26989536,Matches
1.0,0,1,0,0,1,2,26997441,Not Discussed
0.0,1,1,0,0,1,2,27000992,Not Discussed
0.9820137900379085,0,1,0,0,1,2,27009410,Matches
0.0,1,1,0,0,1,2,27020391,Matches
0.0,1,1,0,0,1,2,27028853,Not Discussed
0.0,1,1,0,0,1,2,27096314,Not Discussed
0.0,1,1,0,0,1,2,27146499,Not Discussed
0.8807970779778823,0,0,0,1,0,2,27192168,Matches
0.0,1,1,0,0,1,2,27210749,Not Discussed
0.0,1,1,0,0,1,2,27219630,Not Discussed
0.0,1,1,0,0,1,2,27226552,Not Discussed
0.0,1,1,0,0,1,2,27255157,Matches
0.0,1,1,0,0,1,2,27308477,Not Discussed
0.0,1,1,0,0,1,2,27308505,Not Discussed
0.0,1,1,0,0,1,2,27341594,Not Discussed
0.0,1,1,0,0,1,2,27429963,Not Discussed
0.0,1,1,0,0,1,2,27467925,Not Discussed
0.0,1,1,0,0,1,2,27497007,Not Discussed
0.0,1,1,0,0,1,2,27503895,Not Discussed
0.0,1,1,0,0,1,2,27679543,Not Discussed
0.0,1,1,0,0,1,2,27701080,Matches
0.0,1,1,0,0,1,2,27766572,Matches
0.0,1,1,0,0,1,2,27783987,Not Discussed
0.0,1,1,0,0,1,2,27860480,Matches
0.0,1,1,0,0,1,3,12778069,Not Discussed
0.0,1,1,0,0,1,3,12810628,Not Discussed
0.0,1,1,0,0,1,3,12873977,Not Discussed
0.0,1,1,0,0,1,3,12873990,Not Discussed
0.0,1,1,0,0,1,3,12960123,Not Discussed
0.0,1,1,0,1,0,3,14617374,Not Discussed
0.0,1,1,0,0,1,3,14679157,Not Discussed
0.0,1,1,0,0,1,3,14722037,Not Discussed
0.0,1,1,0,0,1,3,15208655,Not Discussed
0.0,1,1,0,0,1,3,15694309,Not Discussed
0.0,1,1,0,0,1,3,15917418,Not Discussed
0.0,1,1,0,0,1,3,15948115,Not Discussed
0.0,1,1,0,0,1,3,16052531,Not Discussed
0.0,1,1,0,0,1,3,16098043,Not Discussed
0.0,1,1,0,0,1,3,16179870,Not Discussed
0.0,1,1,0,0,1,3,16424035,Not Discussed
0.0,1,1,0,0,1,3,16540682,Not Discussed
0.0,1,1,0,0,1,3,16647948,Not Discussed
0.0,1,1,0,0,1,3,16873291,Not Discussed
0.0,1,1,0,0,1,3,17050671,Not Discussed
0.0,1,1,0,0,1,3,17384209,Not Discussed
0.0,1,1,0,0,1,3,17409425,Not Discussed
1.0,0,1,0,0,1,3,17507627,Matches
0.0,1,1,0,0,1,3,18098337,Not Discussed
0.0,1,1,0,0,1,3,18281615,Not Discussed
0.0,1,1,0,0,1,3,18374154,Not Discussed
0.0,1,1,0,0,1,3,19915144,Not Discussed
0.0,1,1,0,0,1,3,20350535,Not Discussed
0.0,1,1,0,0,1,3,20496265,Not Discussed
0.0,1,1,0,0,1,3,20551059,Not Discussed
0.0,1,1,0,0,1,3,20818844,Not Discussed
0.0,1,1,0,0,1,3,20944096,Not Discussed
0.0,1,1,0,0,1,3,21041578,Not Discussed
0.0,1,1,0,0,1,3,21098728,Not Discussed
0.0,1,1,0,0,1,3,21343559,Not Discussed
0.0,1,1,0,0,1,3,21345109,Not Discussed
0.0,1,1,0,0,1,3,21447722,Not Discussed
0.0,1,0,0,0,1,3,21482206,Not Discussed
1.0,0,1,0,0,1,3,21606968,Not Discussed
0.0,1,1,0,0,1,3,21635872,Not Discussed
0.0,1,1,0,0,1,3,21639808,Not Discussed
0.0,1,1,0,0,1,3,21738740,Not Discussed
0.0,1,1,0,0,1,3,21981139,Not Discussed
0.0,1,1,0,0,1,3,21997758,Not Discussed
0.0,1,1,0,0,1,3,22157295,Not Discussed
0.0,1,1,0,0,1,3,22180178,Not Discussed
0.0,1,1,0,0,1,3,22261812,Not Discussed
0.0,1,1,0,0,1,3,22356324,Not Discussed
0.0,1,1,0,0,1,3,22395615,Not Discussed
0.0,1,1,0,0,0,3,22493370,Excludes
0.0,1,1,0,0,1,3,22536370,Not Discussed
0.0,1,1,0,0,1,3,22614711,Not Discussed
0.0,1,1,0,0,1,3,22663011,Not Discussed
0.0,1,1,0,0,1,3,22735384,Not Discussed
1.0,0,0,1,1,0,3,22744255,Excludes
0.0,1,1,0,0,1,3,22798288,Not Discussed
0.0,1,1,0,0,1,3,22804352,Not Discussed
0.0,1,1,0,0,1,3,22805292,Not Discussed
0.0,1,1,0,0,1,3,22809251,Not Discussed
0.0,1,1,0,0,1,3,23025996,Not Discussed
0.0,1,1,0,0,1,3,23095503,Not Discussed
0.0,1,1,0,0,1,3,23116250,Not Discussed
0.0,1,1,0,0,1,3,23189245,Not Discussed
0.0,1,1,0,0,1,3,23237741,Not Discussed
0.0,1,1,0,0,1,3,23248257,Not Discussed
0.0,1,1,0,0,1,3,23290787,Not Discussed
0.0,1,1,0,0,1,3,23306915,Not Discussed
0.0,1,0,0,0,1,3,23318787,Not Discussed
0.0,1,1,0,0,1,3,23369684,Not Discussed
0.0,1,1,0,0,1,3,23420410,Not Discussed
0.0,1,1,0,0,1,3,23420786,Not Discussed
0.0,1,1,0,0,1,3,23432625,Not Discussed
0.0,1,1,0,0,1,3,23460959,Not Discussed
0.0,1,1,0,0,1,3,23463675,Not Discussed
0.0,1,1,0,0,1,3,23473613,Not Discussed
0.0,1,1,0,0,1,3,23490649,Not Discussed
0.0,1,1,0,0,1,3,23579220,Not Discussed
0.0,1,1,0,0,1,3,23594689,Not Discussed
0.0,1,1,0,0,1,3,23615632,Not Discussed
0.0,1,1,0,0,1,3,23715574,Not Discussed
1.0,0,0,1,0,1,3,23735514,Matches
0.0,1,1,0,0,1,3,23802768,Not Discussed
0.0,1,1,0,0,1,3,23825589,Not Discussed
0.0,1,1,0,0,1,3,23833299,Not Discussed
0.0,1,1,0,0,1,3,23833303,Not Discussed
0.0,1,1,0,0,1,3,23890088,Not Discussed
0.0,1,1,0,0,1,3,23890105,Not Discussed
0.0,1,1,0,0,1,3,23918947,Not Discussed
0.0,1,1,0,0,1,3,23928771,Not Discussed
0.9999999998973812,0,0,0,0,0,3,23993026,Not Discussed
0.0,1,1,0,0,1,3,23994118,Not Discussed
0.0,1,1,0,0,1,3,24073999,Not Discussed
0.0,1,0,0,0,1,3,24114495,Not Discussed
0.0,1,1,0,0,1,3,24121489,Not Discussed
0.0,1,1,0,0,1,3,24133630,Not Discussed
0.0,1,1,0,0,1,3,24167759,Not Discussed
0.0,1,1,0,0,1,3,24200969,Not Discussed
